2025-05-22 14:20:45 - [BUSCA] Iniciando auditoria em: C:\Users\felip\secretaria-virtual
2025-05-23 13:47:58 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 13:47:58 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 13:47:58 - [OK] Auditoria concluida.
2025-05-23 13:49:00 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 13:49:00 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 13:49:00 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 13:49:00 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 13:49:00 - [OK] Auditado: index.exe - Hash: FEE998C4...
2025-05-23 13:49:00 - [OK] Auditado: instalador.nsi - Hash: 4FC00F35...
2025-05-23 13:49:00 - [OK] Auditado: instalar.ps1 - Hash: A2A20F14...
2025-05-23 13:49:00 - [OK] Auditado: LICENSE.txt - Hash: 4BB299DF...
2025-05-23 13:49:00 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 13:49:00 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 13:49:00 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 13:49:00 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 13:49:00 - [OK] Auditado: README.md - Hash: 512624FB...
2025-05-23 13:49:00 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 13:49:00 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 13:49:00 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 13:49:00 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 13:49:00 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 13:49:00 - [OK] Auditado: GerarDLL.ps1 - Hash: F4AF970D...
2025-05-23 13:49:00 - [OK] Auditado: InterfaceVirtual.cs - Hash: 12E1AF88...
2025-05-23 13:49:00 - [OK] Auditado: InterfaceVirtual.dll - Hash: 184E31B8...
2025-05-23 13:49:00 - [OK] Auditado: auditoria_log.txt - Hash: 1929A103...
2025-05-23 13:49:00 - [OK] Auditado: relatorio_auditoria.json - Hash: 0F3D0B14...
2025-05-23 13:49:00 - [OK] Auditado: relatorio_auditoria.txt - Hash: 3BF99742...
2025-05-23 13:49:00 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 13:49:00 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 13:49:00 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 13:49:00 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 13:49:00 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 13:49:00 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 13:49:00 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 13:49:00 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 13:49:00 - [OK] Auditoria concluida.
2025-05-23 13:56:18 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 13:56:18 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 13:56:18 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 13:56:18 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 13:56:19 - [OK] Auditado: index.exe - Hash: 1372C326...
2025-05-23 13:56:19 - [OK] Auditado: instalador.nsi - Hash: 4FC00F35...
2025-05-23 13:56:19 - [OK] Auditado: instalar.ps1 - Hash: A2A20F14...
2025-05-23 13:56:19 - [OK] Auditado: LICENSE.txt - Hash: 4BB299DF...
2025-05-23 13:56:19 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 13:56:19 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 13:56:19 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 13:56:19 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 13:56:19 - [OK] Auditado: README.md - Hash: 512624FB...
2025-05-23 13:56:19 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 13:56:19 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 13:56:19 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 13:56:19 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 13:56:19 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 13:56:19 - [OK] Auditado: GerarDLL.ps1 - Hash: DE341DFC...
2025-05-23 13:56:19 - [OK] Auditado: InterfaceVirtual.cs - Hash: 12E1AF88...
2025-05-23 13:56:19 - [OK] Auditado: InterfaceVirtual.dll - Hash: 00B31856...
2025-05-23 13:56:19 - [OK] Auditado: auditoria_log.txt - Hash: 952BBF68...
2025-05-23 13:56:19 - [OK] Auditado: relatorio_auditoria.json - Hash: 99FE287C...
2025-05-23 13:56:19 - [OK] Auditado: relatorio_auditoria.txt - Hash: 3B22E53F...
2025-05-23 13:56:19 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 13:56:19 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 13:56:19 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 13:56:19 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 13:56:19 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 13:56:19 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 13:56:19 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 13:56:19 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 13:56:19 - [OK] Auditoria concluida.
2025-05-23 14:54:32 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 14:54:32 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 14:54:32 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 14:54:32 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 14:54:32 - [OK] Auditado: index.exe - Hash: 4C51AC6D...
2025-05-23 14:54:32 - [OK] Auditado: instalador.nsi - Hash: 4FC00F35...
2025-05-23 14:54:32 - [OK] Auditado: instalar.ps1 - Hash: A2A20F14...
2025-05-23 14:54:32 - [OK] Auditado: LICENSE.txt - Hash: 4BB299DF...
2025-05-23 14:54:32 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 14:54:32 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 9BBC68D6...
2025-05-23 14:54:32 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 14:54:32 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 14:54:32 - [OK] Auditado: README.md - Hash: 512624FB...
2025-05-23 14:54:32 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 14:54:33 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 14:54:33 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 14:54:33 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 14:54:33 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 14:54:33 - [OK] Auditado: GerarDLL.ps1 - Hash: DE341DFC...
2025-05-23 14:54:33 - [OK] Auditado: InterfaceVirtual.cs - Hash: 602965F2...
2025-05-23 14:54:33 - [OK] Auditado: InterfaceVirtual.dll - Hash: 8B802BB0...
2025-05-23 14:54:33 - [OK] Auditado: auditoria_log.txt - Hash: 4A7DB8C8...
2025-05-23 14:54:33 - [OK] Auditado: relatorio_auditoria.json - Hash: 50C30135...
2025-05-23 14:54:33 - [OK] Auditado: relatorio_auditoria.txt - Hash: 686709FF...
2025-05-23 14:54:33 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 14:54:33 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 14:54:33 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 14:54:33 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 14:54:33 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 14:54:33 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 14:54:33 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 14:54:33 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 14:54:33 - [OK] Auditoria concluida.
2025-05-23 14:56:40 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 14:56:40 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 14:56:40 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 14:56:40 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 14:56:40 - [OK] Auditado: index.exe - Hash: B2C5A474...
2025-05-23 14:56:40 - [OK] Auditado: instalador.nsi - Hash: 3430188F...
2025-05-23 14:56:40 - [OK] Auditado: instalar.ps1 - Hash: A2A20F14...
2025-05-23 14:56:40 - [OK] Auditado: LICENSE.txt - Hash: 4BB299DF...
2025-05-23 14:56:40 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 14:56:40 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 14:56:40 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 14:56:40 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 14:56:40 - [OK] Auditado: README.md - Hash: 512624FB...
2025-05-23 14:56:40 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 14:56:40 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 14:56:40 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 14:56:41 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 14:56:41 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 14:56:41 - [OK] Auditado: auditoria_log.txt - Hash: 1C7F237F...
2025-05-23 14:56:41 - [OK] Auditado: relatorio_auditoria.json - Hash: C597A212...
2025-05-23 14:56:41 - [OK] Auditado: relatorio_auditoria.txt - Hash: 38F839E4...
2025-05-23 14:56:41 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 14:56:41 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 14:56:41 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 14:56:41 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 14:56:41 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 14:56:41 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 14:56:41 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 14:56:41 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 14:56:41 - [OK] Auditoria concluida.
2025-05-23 14:57:16 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 14:57:16 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 14:57:16 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 14:57:16 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 14:57:16 - [OK] Auditado: index.exe - Hash: BFADE172...
2025-05-23 14:57:16 - [OK] Auditado: instalador.nsi - Hash: 3430188F...
2025-05-23 14:57:16 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 14:57:16 - [OK] Auditado: LICENSE.txt - Hash: 4BB299DF...
2025-05-23 14:57:16 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 14:57:16 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 14:57:16 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 14:57:16 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 14:57:16 - [OK] Auditado: README.md - Hash: 512624FB...
2025-05-23 14:57:16 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 14:57:16 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 14:57:16 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 14:57:16 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 14:57:16 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 14:57:16 - [OK] Auditado: auditoria_log.txt - Hash: 612240B3...
2025-05-23 14:57:16 - [OK] Auditado: relatorio_auditoria.json - Hash: 18C1E28D...
2025-05-23 14:57:16 - [OK] Auditado: relatorio_auditoria.txt - Hash: 20B52445...
2025-05-23 14:57:16 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 14:57:16 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 14:57:16 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 14:57:16 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 14:57:16 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 14:57:16 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 14:57:16 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 14:57:16 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 14:57:16 - [OK] Auditoria concluida.
2025-05-23 15:20:24 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 15:20:24 - [OK] Auditado: CODE_OF_CONDUCT.md - Hash: 8D44A37A...
2025-05-23 15:20:24 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 15:20:24 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 15:20:24 - [OK] Auditado: CONTRIBUTING.md - Hash: F39495C1...
2025-05-23 15:20:24 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 15:20:24 - [OK] Auditado: index.exe - Hash: 7B8BE94E...
2025-05-23 15:20:24 - [OK] Auditado: Instalador.exe - Hash: 0BBBFD79...
2025-05-23 15:20:24 - [OK] Auditado: instalador.nsi - Hash: 3430188F...
2025-05-23 15:20:24 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 15:20:24 - [OK] Auditado: LICENSE.txt - Hash: 4BB299DF...
2025-05-23 15:20:24 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 15:20:24 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 15:20:24 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 15:20:24 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 15:20:24 - [OK] Auditado: README.md - Hash: CC9689E6...
2025-05-23 15:20:24 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 15:20:24 - [OK] Auditado: jekyll-docker.yml - Hash: 29B82D5C...
2025-05-23 15:20:24 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 15:20:25 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 15:20:25 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 15:20:25 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 15:20:25 - [OK] Auditado: auditoria_log.txt - Hash: E09A6B3F...
2025-05-23 15:20:25 - [OK] Auditado: relatorio_auditoria.json - Hash: C601FE15...
2025-05-23 15:20:25 - [OK] Auditado: relatorio_auditoria.txt - Hash: 1C07FA03...
2025-05-23 15:20:25 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 15:20:25 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 15:20:25 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 15:20:25 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 15:20:25 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 15:20:25 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 15:20:25 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 15:20:25 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 15:20:25 - [OK] Auditoria concluida.
2025-05-23 15:28:52 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 15:28:52 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 15:28:52 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 15:28:52 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 15:28:52 - [OK] Auditado: index.exe - Hash: 31C01376...
2025-05-23 15:28:52 - [OK] Auditado: instalador.nsi - Hash: D795E4FC...
2025-05-23 15:28:52 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 15:28:52 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 15:28:52 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 15:28:52 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 15:28:52 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 15:28:52 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 15:28:52 - [OK] Auditado: jekyll-docker.yml - Hash: 29B82D5C...
2025-05-23 15:28:52 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 15:28:52 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 15:28:52 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 15:28:52 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 15:28:52 - [OK] Auditado: CODE_OF_CONDUCT.md - Hash: 8D44A37A...
2025-05-23 15:28:52 - [OK] Auditado: CONTRIBUTING.md - Hash: F39495C1...
2025-05-23 15:28:52 - [OK] Auditado: LICENSE.md - Hash: 8E7E54A3...
2025-05-23 15:28:52 - [OK] Auditado: LICENSE.txt - Hash: 8E7E54A3...
2025-05-23 15:28:52 - [OK] Auditado: README.md - Hash: CC9689E6...
2025-05-23 15:28:52 - [OK] Auditado: auditoria_log.txt - Hash: 02377D3A...
2025-05-23 15:28:52 - [OK] Auditado: relatorio_auditoria.json - Hash: 5D5454B2...
2025-05-23 15:28:52 - [OK] Auditado: relatorio_auditoria.txt - Hash: 44827AE4...
2025-05-23 15:28:52 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 15:28:52 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 15:28:52 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 15:28:52 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 15:28:52 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 15:28:52 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 15:28:52 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 15:28:52 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 15:28:52 - [OK] Auditoria concluida.
2025-05-23 15:33:39 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 15:33:39 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 15:33:39 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 15:33:39 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 15:33:39 - [OK] Auditado: index.exe - Hash: 362D65D2...
2025-05-23 15:33:39 - [OK] Auditado: instalador.nsi - Hash: 810E4A3A...
2025-05-23 15:33:39 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 15:33:39 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 15:33:39 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 15:33:39 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 15:33:39 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 15:33:39 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 15:33:39 - [OK] Auditado: jekyll-docker.yml - Hash: 29B82D5C...
2025-05-23 15:33:39 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 15:33:39 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 15:33:39 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 15:33:39 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 15:33:39 - [OK] Auditado: CODE_OF_CONDUCT.md - Hash: 8D44A37A...
2025-05-23 15:33:39 - [OK] Auditado: CONTRIBUTING.md - Hash: F39495C1...
2025-05-23 15:33:39 - [OK] Auditado: LICENSE.md - Hash: 8E7E54A3...
2025-05-23 15:33:39 - [OK] Auditado: LICENSE.txt - Hash: 8E7E54A3...
2025-05-23 15:33:39 - [OK] Auditado: README.md - Hash: CC9689E6...
2025-05-23 15:33:39 - [OK] Auditado: auditoria_log.txt - Hash: B231AA66...
2025-05-23 15:33:39 - [OK] Auditado: relatorio_auditoria.json - Hash: D5CAA9DE...
2025-05-23 15:33:39 - [OK] Auditado: relatorio_auditoria.txt - Hash: B4E01CE5...
2025-05-23 15:33:39 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 15:33:40 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 15:33:40 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 15:33:40 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 15:33:40 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 15:33:40 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 15:33:40 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 15:33:40 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 15:33:40 - [OK] Auditoria concluida.
2025-05-23 15:42:15 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 15:42:15 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 15:42:15 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 15:42:15 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 15:42:15 - [OK] Auditado: index.exe - Hash: EF8E71E6...
2025-05-23 15:42:15 - [OK] Auditado: Instalador.exe - Hash: 35318454...
2025-05-23 15:42:15 - [OK] Auditado: instalador.nsi - Hash: 810E4A3A...
2025-05-23 15:42:15 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 15:42:15 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 15:42:15 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 15:42:15 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 15:42:15 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 15:42:15 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 15:42:15 - [OK] Auditado: jekyll-docker.yml - Hash: 29B82D5C...
2025-05-23 15:42:15 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 15:42:15 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
2025-05-23 15:42:15 - [OK] Auditado: executar.ps1 - Hash: 0B8C150F...
2025-05-23 15:42:15 - [OK] Auditado: homologar.ps1 - Hash: 689A69F5...
2025-05-23 15:42:15 - [OK] Auditado: CODE_OF_CONDUCT.md - Hash: CC227FA5...
2025-05-23 15:42:15 - [OK] Auditado: CONTRIBUTING.md - Hash: BA0F2A10...
2025-05-23 15:42:15 - [OK] Auditado: LICENSE.md - Hash: 8E7E54A3...
2025-05-23 15:42:15 - [OK] Auditado: LICENSE.txt - Hash: 8E7E54A3...
2025-05-23 15:42:15 - [OK] Auditado: README.md - Hash: 2192E6D8...
2025-05-23 15:42:15 - [OK] Auditado: auditoria_log.txt - Hash: 4F628D89...
2025-05-23 15:42:15 - [OK] Auditado: relatorio_auditoria.json - Hash: CF3A134E...
2025-05-23 15:42:15 - [OK] Auditado: relatorio_auditoria.txt - Hash: FC902D98...
2025-05-23 15:42:15 - [OK] Auditado: appointments.json - Hash: E9A58D55...
2025-05-23 15:42:15 - [OK] Auditado: doctors.json - Hash: 071AA403...
2025-05-23 15:42:15 - [OK] Auditado: pacientes.json - Hash: A59C606E...
2025-05-23 15:42:15 - [OK] Auditado: prescriptions.json - Hash: DE1540B6...
2025-05-23 15:42:16 - [OK] Auditado: visits.json - Hash: 7822614B...
2025-05-23 15:42:16 - [OK] Auditado: Receita_1.html - Hash: B7C9D8CB...
2025-05-23 15:42:16 - [REPORT] Relatorio JSON salvo em: logs\report\relatorio_auditoria.json
2025-05-23 15:42:16 - [REPORT] Relatorio TXT salvo em: logs\report\relatorio_auditoria.txt
2025-05-23 15:42:16 - [OK] Auditoria concluida.
2025-05-23 15:46:43 - [BUSCA] Iniciando auditoria em: ./
2025-05-23 15:46:43 - [OK] Auditado: configuracao_auditoria.json - Hash: 0F94CDFA...
2025-05-23 15:46:43 - [OK] Auditado: ConsultaMedica.ps1 - Hash: 7193B9EC...
2025-05-23 15:46:43 - [OK] Auditado: icone.ico - Hash: 5B55AA29...
2025-05-23 15:46:43 - [OK] Auditado: index.exe - Hash: 65E0FC95...
2025-05-23 15:46:43 - [OK] Auditado: Instalador.exe - Hash: D54AC1FA...
2025-05-23 15:46:44 - [OK] Auditado: instalador.nsi - Hash: 2C9FA4C5...
2025-05-23 15:46:44 - [OK] Auditado: instalar.ps1 - Hash: D9053EE7...
2025-05-23 15:46:44 - [OK] Auditado: manifest.xml - Hash: A89F6D58...
2025-05-23 15:46:44 - [OK] Auditado: MenuPrincipal.ps1 - Hash: 31AA5B6E...
2025-05-23 15:46:44 - [OK] Auditado: Paciente.ps1 - Hash: 740CF6B0...
2025-05-23 15:46:44 - [OK] Auditado: PortugueseBR.nlf - Hash: 03287F33...
2025-05-23 15:46:44 - [OK] Auditado: ReceitaMedica.ps1 - Hash: 248339FB...
2025-05-23 15:46:44 - [OK] Auditado: jekyll-docker.yml - Hash: 29B82D5C...
2025-05-23 15:46:44 - [OK] Auditado: auditoria.ps1 - Hash: 72918822...
2025-05-23 15:46:44 - [OK] Auditado: Configuracao.ps1 - Hash: AA5D466B...
